date,nav,scheme_name,scheme_code
07-01-2019,149.9279,SBI_Bluechip,119551
04-01-2019,149.8954,SBI_Bluechip,119551
03-01-2019,149.8859,SBI_Bluechip,119551
02-01-2019,149.9431,SBI_Bluechip,119551
01-01-2019,149.8452,SBI_Bluechip,119551
31-12-2018,149.9206,SBI_Bluechip,119551
28-12-2018,149.7844,SBI_Bluechip,119551
27-12-2018,149.9247,SBI_Bluechip,119551
26-12-2018,149.8596,SBI_Bluechip,119551
24-12-2018,149.6544,SBI_Bluechip,119551
21-12-2018,149.563,SBI_Bluechip,119551
20-12-2018,149.5464,SBI_Bluechip,119551
19-12-2018,149.5278,SBI_Bluechip,119551
18-12-2018,149.195,SBI_Bluechip,119551
17-12-2018,149.0283,SBI_Bluechip,119551
14-12-2018,148.9564,SBI_Bluechip,119551
13-12-2018,149.0154,SBI_Bluechip,119551
12-12-2018,149.0278,SBI_Bluechip,119551
11-12-2018,148.8009,SBI_Bluechip,119551
10-12-2018,148.7642,SBI_Bluechip,119551
07-12-2018,149.0015,SBI_Bluechip,119551
06-12-2018,149.0535,SBI_Bluechip,119551
05-12-2018,148.846,SBI_Bluechip,119551
04-12-2018,148.5429,SBI_Bluechip,119551
03-12-2018,148.4128,SBI_Bluechip,119551
30-11-2018,148.3579,SBI_Bluechip,119551
29-11-2018,148.2735,SBI_Bluechip,119551
28-11-2018,148.1433,SBI_Bluechip,119551
27-11-2018,147.9633,SBI_Bluechip,119551
26-11-2018,147.9388,SBI_Bluechip,119551
22-11-2018,147.8603,SBI_Bluechip,119551
20-11-2018,147.635,SBI_Bluechip,119551
19-11-2018,147.5923,SBI_Bluechip,119551
16-11-2018,147.4611,SBI_Bluechip,119551
15-11-2018,147.5302,SBI_Bluechip,119551
14-11-2018,147.492,SBI_Bluechip,119551
13-11-2018,147.3771,SBI_Bluechip,119551
12-11-2018,147.2561,SBI_Bluechip,119551
09-11-2018,147.2208,SBI_Bluechip,119551
06-11-2018,147.0712,SBI_Bluechip,119551
05-11-2018,147.0216,SBI_Bluechip,119551
02-11-2018,146.9597,SBI_Bluechip,119551
01-11-2018,146.8128,SBI_Bluechip,119551
31-10-2018,146.7339,SBI_Bluechip,119551
30-10-2018,146.7452,SBI_Bluechip,119551
29-10-2018,146.7445,SBI_Bluechip,119551
26-10-2018,146.59,SBI_Bluechip,119551
25-10-2018,146.6004,SBI_Bluechip,119551
24-10-2018,146.6004,SBI_Bluechip,119551
23-10-2018,146.5481,SBI_Bluechip,119551
22-10-2018,146.5009,SBI_Bluechip,119551
19-10-2018,146.4328,SBI_Bluechip,119551
17-10-2018,146.3738,SBI_Bluechip,119551
16-10-2018,146.3846,SBI_Bluechip,119551
15-10-2018,146.2801,SBI_Bluechip,119551
12-10-2018,146.0817,SBI_Bluechip,119551
11-10-2018,146.0455,SBI_Bluechip,119551
10-10-2018,145.9908,SBI_Bluechip,119551
09-10-2018,145.9393,SBI_Bluechip,119551
08-10-2018,146.0791,SBI_Bluechip,119551
05-10-2018,145.947,SBI_Bluechip,119551
04-10-2018,145.5923,SBI_Bluechip,119551
03-10-2018,145.7273,SBI_Bluechip,119551
01-10-2018,145.82,SBI_Bluechip,119551
28-09-2018,145.6347,SBI_Bluechip,119551
27-09-2018,145.5014,SBI_Bluechip,119551
26-09-2018,145.1397,SBI_Bluechip,119551
25-09-2018,145.0404,SBI_Bluechip,119551
24-09-2018,145.129,SBI_Bluechip,119551
21-09-2018,145.2703,SBI_Bluechip,119551
19-09-2018,145.2511,SBI_Bluechip,119551
18-09-2018,145.1769,SBI_Bluechip,119551
17-09-2018,145.1591,SBI_Bluechip,119551
14-09-2018,145.0718,SBI_Bluechip,119551
12-09-2018,144.9921,SBI_Bluechip,119551
11-09-2018,144.9724,SBI_Bluechip,119551
10-09-2018,145.0029,SBI_Bluechip,119551
07-09-2018,145.1503,SBI_Bluechip,119551
06-09-2018,145.0798,SBI_Bluechip,119551
05-09-2018,145.064,SBI_Bluechip,119551
04-09-2018,145.091,SBI_Bluechip,119551
03-09-2018,145.1981,SBI_Bluechip,119551
31-08-2018,145.157,SBI_Bluechip,119551
30-08-2018,145.153,SBI_Bluechip,119551
29-08-2018,145.1777,SBI_Bluechip,119551
28-08-2018,145.1743,SBI_Bluechip,119551
27-08-2018,145.1487,SBI_Bluechip,119551
24-08-2018,145.0713,SBI_Bluechip,119551
23-08-2018,145.063,SBI_Bluechip,119551
21-08-2018,145.0737,SBI_Bluechip,119551
20-08-2018,145.0363,SBI_Bluechip,119551
16-08-2018,144.8889,SBI_Bluechip,119551
14-08-2018,144.8983,SBI_Bluechip,119551
13-08-2018,144.8638,SBI_Bluechip,119551
10-08-2018,144.8834,SBI_Bluechip,119551
09-08-2018,144.8547,SBI_Bluechip,119551
08-08-2018,144.7751,SBI_Bluechip,119551
07-08-2018,144.736,SBI_Bluechip,119551
06-08-2018,144.7287,SBI_Bluechip,119551
03-08-2018,144.6829,SBI_Bluechip,119551
02-08-2018,144.717,SBI_Bluechip,119551
01-08-2018,144.6898,SBI_Bluechip,119551
31-07-2018,144.5473,SBI_Bluechip,119551
30-07-2018,144.4708,SBI_Bluechip,119551
27-07-2018,144.3967,SBI_Bluechip,119551
26-07-2018,144.3561,SBI_Bluechip,119551
25-07-2018,144.2857,SBI_Bluechip,119551
24-07-2018,144.2543,SBI_Bluechip,119551
23-07-2018,144.2217,SBI_Bluechip,119551
20-07-2018,144.1651,SBI_Bluechip,119551
19-07-2018,144.1604,SBI_Bluechip,119551
18-07-2018,144.1784,SBI_Bluechip,119551
17-07-2018,144.1534,SBI_Bluechip,119551
16-07-2018,144.0332,SBI_Bluechip,119551
13-07-2018,143.9932,SBI_Bluechip,119551
12-07-2018,143.9137,SBI_Bluechip,119551
11-07-2018,143.7636,SBI_Bluechip,119551
10-07-2018,143.7153,SBI_Bluechip,119551
09-07-2018,143.6666,SBI_Bluechip,119551
06-07-2018,143.5656,SBI_Bluechip,119551
05-07-2018,143.5272,SBI_Bluechip,119551
04-07-2018,143.5283,SBI_Bluechip,119551
03-07-2018,143.418,SBI_Bluechip,119551
02-07-2018,143.3715,SBI_Bluechip,119551
29-06-2018,143.2428,SBI_Bluechip,119551
28-06-2018,143.195,SBI_Bluechip,119551
27-06-2018,143.2581,SBI_Bluechip,119551
26-06-2018,143.3068,SBI_Bluechip,119551
25-06-2018,143.2898,SBI_Bluechip,119551
22-06-2018,143.2155,SBI_Bluechip,119551
21-06-2018,143.2127,SBI_Bluechip,119551
20-06-2018,143.0785,SBI_Bluechip,119551
19-06-2018,142.9936,SBI_Bluechip,119551
18-06-2018,142.9393,SBI_Bluechip,119551
15-06-2018,142.7832,SBI_Bluechip,119551
14-06-2018,142.6874,SBI_Bluechip,119551
13-06-2018,142.5907,SBI_Bluechip,119551
12-06-2018,142.4837,SBI_Bluechip,119551
11-06-2018,142.4551,SBI_Bluechip,119551
08-06-2018,142.4035,SBI_Bluechip,119551
07-06-2018,142.2812,SBI_Bluechip,119551
06-06-2018,142.3972,SBI_Bluechip,119551
05-06-2018,142.4665,SBI_Bluechip,119551
04-06-2018,142.3998,SBI_Bluechip,119551
01-06-2018,142.3674,SBI_Bluechip,119551
31-05-2018,142.42,SBI_Bluechip,119551
30-05-2018,142.5296,SBI_Bluechip,119551
29-05-2018,142.4726,SBI_Bluechip,119551
28-05-2018,142.4224,SBI_Bluechip,119551
25-05-2018,142.2487,SBI_Bluechip,119551
24-05-2018,142.1165,SBI_Bluechip,119551
23-05-2018,142.1357,SBI_Bluechip,119551
22-05-2018,142.1472,SBI_Bluechip,119551
21-05-2018,142.1174,SBI_Bluechip,119551
18-05-2018,142.0857,SBI_Bluechip,119551
17-05-2018,141.9005,SBI_Bluechip,119551
16-05-2018,141.9575,SBI_Bluechip,119551
15-05-2018,142.0914,SBI_Bluechip,119551
14-05-2018,142.2398,SBI_Bluechip,119551
11-05-2018,142.2857,SBI_Bluechip,119551
10-05-2018,142.3077,SBI_Bluechip,119551
09-05-2018,142.3563,SBI_Bluechip,119551
08-05-2018,142.5187,SBI_Bluechip,119551
07-05-2018,142.4808,SBI_Bluechip,119551
04-05-2018,142.3165,SBI_Bluechip,119551
03-05-2018,142.3179,SBI_Bluechip,119551
02-05-2018,142.3015,SBI_Bluechip,119551
27-04-2018,142.0784,SBI_Bluechip,119551
26-04-2018,142.1109,SBI_Bluechip,119551
25-04-2018,142.2185,SBI_Bluechip,119551
24-04-2018,142.3569,SBI_Bluechip,119551
23-04-2018,142.3797,SBI_Bluechip,119551
20-04-2018,142.3818,SBI_Bluechip,119551
19-04-2018,142.5817,SBI_Bluechip,119551
18-04-2018,142.8035,SBI_Bluechip,119551
17-04-2018,142.9028,SBI_Bluechip,119551
16-04-2018,142.9083,SBI_Bluechip,119551
13-04-2018,142.8596,SBI_Bluechip,119551
12-04-2018,142.8123,SBI_Bluechip,119551
11-04-2018,142.7892,SBI_Bluechip,119551
10-04-2018,142.9838,SBI_Bluechip,119551
09-04-2018,143.1851,SBI_Bluechip,119551
