date,nav,scheme_name,scheme_code
01-06-2026,103.0948,ICICI_Bluechip,120503
31-05-2026,104.3083,ICICI_Bluechip,120503
29-05-2026,104.3129,ICICI_Bluechip,120503
27-05-2026,105.9296,ICICI_Bluechip,120503
26-05-2026,105.5115,ICICI_Bluechip,120503
25-05-2026,105.9217,ICICI_Bluechip,120503
22-05-2026,104.7708,ICICI_Bluechip,120503
21-05-2026,104.4915,ICICI_Bluechip,120503
20-05-2026,104.6046,ICICI_Bluechip,120503
19-05-2026,104.2767,ICICI_Bluechip,120503
18-05-2026,104.1556,ICICI_Bluechip,120503
15-05-2026,104.2918,ICICI_Bluechip,120503
14-05-2026,104.5531,ICICI_Bluechip,120503
13-05-2026,103.396,ICICI_Bluechip,120503
12-05-2026,103.3384,ICICI_Bluechip,120503
11-05-2026,105.6066,ICICI_Bluechip,120503
08-05-2026,107.15,ICICI_Bluechip,120503
07-05-2026,107.6729,ICICI_Bluechip,120503
06-05-2026,107.3354,ICICI_Bluechip,120503
05-05-2026,105.8387,ICICI_Bluechip,120503
04-05-2026,105.7449,ICICI_Bluechip,120503
30-04-2026,105.2845,ICICI_Bluechip,120503
29-04-2026,106.0698,ICICI_Bluechip,120503
28-04-2026,105.6212,ICICI_Bluechip,120503
27-04-2026,106.0528,ICICI_Bluechip,120503
24-04-2026,105.0928,ICICI_Bluechip,120503
23-04-2026,106.1301,ICICI_Bluechip,120503
22-04-2026,106.8299,ICICI_Bluechip,120503
21-04-2026,107.2434,ICICI_Bluechip,120503
20-04-2026,106.2063,ICICI_Bluechip,120503
17-04-2026,105.9826,ICICI_Bluechip,120503
16-04-2026,105.117,ICICI_Bluechip,120503
15-04-2026,104.9259,ICICI_Bluechip,120503
13-04-2026,103.2303,ICICI_Bluechip,120503
10-04-2026,104.1348,ICICI_Bluechip,120503
09-04-2026,102.5494,ICICI_Bluechip,120503
08-04-2026,103.2833,ICICI_Bluechip,120503
07-04-2026,99.3876,ICICI_Bluechip,120503
06-04-2026,98.8014,ICICI_Bluechip,120503
02-04-2026,97.52,ICICI_Bluechip,120503
01-04-2026,97.7184,ICICI_Bluechip,120503
31-03-2026,96.2753,ICICI_Bluechip,120503
30-03-2026,96.2768,ICICI_Bluechip,120503
27-03-2026,98.6739,ICICI_Bluechip,120503
25-03-2026,100.7319,ICICI_Bluechip,120503
24-03-2026,98.6597,ICICI_Bluechip,120503
23-03-2026,96.713,ICICI_Bluechip,120503
20-03-2026,99.6142,ICICI_Bluechip,120503
19-03-2026,99.1597,ICICI_Bluechip,120503
18-03-2026,102.4592,ICICI_Bluechip,120503
17-03-2026,101.2496,ICICI_Bluechip,120503
16-03-2026,100.396,ICICI_Bluechip,120503
13-03-2026,99.7111,ICICI_Bluechip,120503
12-03-2026,101.9718,ICICI_Bluechip,120503
11-03-2026,102.9776,ICICI_Bluechip,120503
10-03-2026,104.7593,ICICI_Bluechip,120503
09-03-2026,103.3882,ICICI_Bluechip,120503
06-03-2026,105.405,ICICI_Bluechip,120503
05-03-2026,106.7297,ICICI_Bluechip,120503
04-03-2026,105.4928,ICICI_Bluechip,120503
02-03-2026,107.5231,ICICI_Bluechip,120503
28-02-2026,108.9325,ICICI_Bluechip,120503
27-02-2026,108.9345,ICICI_Bluechip,120503
26-02-2026,110.2945,ICICI_Bluechip,120503
25-02-2026,109.9293,ICICI_Bluechip,120503
24-02-2026,109.3681,ICICI_Bluechip,120503
23-02-2026,110.291,ICICI_Bluechip,120503
20-02-2026,109.5273,ICICI_Bluechip,120503
19-02-2026,109.0091,ICICI_Bluechip,120503
18-02-2026,110.6303,ICICI_Bluechip,120503
17-02-2026,110.0806,ICICI_Bluechip,120503
16-02-2026,109.8444,ICICI_Bluechip,120503
13-02-2026,109.3409,ICICI_Bluechip,120503
12-02-2026,110.5365,ICICI_Bluechip,120503
11-02-2026,110.8392,ICICI_Bluechip,120503
10-02-2026,110.6519,ICICI_Bluechip,120503
09-02-2026,110.3845,ICICI_Bluechip,120503
06-02-2026,109.1756,ICICI_Bluechip,120503
05-02-2026,109.0137,ICICI_Bluechip,120503
04-02-2026,109.288,ICICI_Bluechip,120503
03-02-2026,109.0955,ICICI_Bluechip,120503
02-02-2026,106.1596,ICICI_Bluechip,120503
31-01-2026,107.1897,ICICI_Bluechip,120503
30-01-2026,107.1918,ICICI_Bluechip,120503
29-01-2026,107.1759,ICICI_Bluechip,120503
28-01-2026,107.0296,ICICI_Bluechip,120503
27-01-2026,105.945,ICICI_Bluechip,120503
23-01-2026,105.7171,ICICI_Bluechip,120503
22-01-2026,106.8714,ICICI_Bluechip,120503
21-01-2026,106.0731,ICICI_Bluechip,120503
20-01-2026,106.5056,ICICI_Bluechip,120503
19-01-2026,108.3617,ICICI_Bluechip,120503
16-01-2026,108.6446,ICICI_Bluechip,120503
14-01-2026,108.5048,ICICI_Bluechip,120503
13-01-2026,108.8425,ICICI_Bluechip,120503
12-01-2026,108.8931,ICICI_Bluechip,120503
09-01-2026,108.8498,ICICI_Bluechip,120503
08-01-2026,110.0573,ICICI_Bluechip,120503
07-01-2026,111.3106,ICICI_Bluechip,120503
06-01-2026,111.2492,ICICI_Bluechip,120503
05-01-2026,111.1802,ICICI_Bluechip,120503
02-01-2026,111.5357,ICICI_Bluechip,120503
01-01-2026,110.5516,ICICI_Bluechip,120503
31-12-2025,110.2419,ICICI_Bluechip,120503
30-12-2025,109.5506,ICICI_Bluechip,120503
29-12-2025,109.8211,ICICI_Bluechip,120503
26-12-2025,110.2666,ICICI_Bluechip,120503
24-12-2025,110.6485,ICICI_Bluechip,120503
23-12-2025,110.852,ICICI_Bluechip,120503
22-12-2025,110.7862,ICICI_Bluechip,120503
19-12-2025,110.1534,ICICI_Bluechip,120503
18-12-2025,109.2532,ICICI_Bluechip,120503
17-12-2025,109.3091,ICICI_Bluechip,120503
16-12-2025,109.7392,ICICI_Bluechip,120503
15-12-2025,110.3582,ICICI_Bluechip,120503
12-12-2025,110.519,ICICI_Bluechip,120503
11-12-2025,109.7762,ICICI_Bluechip,120503
10-12-2025,109.0886,ICICI_Bluechip,120503
09-12-2025,109.7035,ICICI_Bluechip,120503
08-12-2025,109.6141,ICICI_Bluechip,120503
05-12-2025,111.1487,ICICI_Bluechip,120503
04-12-2025,110.8486,ICICI_Bluechip,120503
03-12-2025,110.7813,ICICI_Bluechip,120503
02-12-2025,111.2677,ICICI_Bluechip,120503
01-12-2025,111.6365,ICICI_Bluechip,120503
30-11-2025,111.8311,ICICI_Bluechip,120503
28-11-2025,111.8357,ICICI_Bluechip,120503
27-11-2025,111.8115,ICICI_Bluechip,120503
26-11-2025,111.8355,ICICI_Bluechip,120503
25-11-2025,110.5608,ICICI_Bluechip,120503
24-11-2025,110.661,ICICI_Bluechip,120503
21-11-2025,111.1918,ICICI_Bluechip,120503
20-11-2025,112.0795,ICICI_Bluechip,120503
19-11-2025,111.7018,ICICI_Bluechip,120503
18-11-2025,111.1769,ICICI_Bluechip,120503
17-11-2025,111.7933,ICICI_Bluechip,120503
14-11-2025,111.2034,ICICI_Bluechip,120503
13-11-2025,111.4226,ICICI_Bluechip,120503
12-11-2025,111.5788,ICICI_Bluechip,120503
11-11-2025,111.1622,ICICI_Bluechip,120503
